id_label,nom_fichier_vignette,hash_vignette,area,length,width,ratio,roundness,rectangularity,perimeter,perim_area,compactness,color_blue_mean,color_green_mean,color_red_mean,color_blue_var,color_green_var,color_red_var,gray_level_min,gray_level_max,gray_level_mean,gray_level_var
5,117_d-2020-08-04_tr_n-000_h-210053;1930;1976;1007;1075;V0.png,de693d699b9bae2cee857765e7a776aa,1112,57.1899,39.5032,1.44773,0.108222,0.492213,185.48,5.99525,0.406181,37.7311,130.037,102.692,9.72265,226.563,233.467,96,157,111.229,185.042
5,117_d-2020-08-05_tr_n-000_h-210021;2369;2405;1384;1447;V0.png,d7fc353552d0812eb858c3a0763da934,1346,63,36,1.75,0.107948,0.593474,168.167,8.00397,0.598103,7.32534,105.469,71.3352,77.4997,556.023,545.833,57,154,83.9414,469.404
5,117_d-2020-08-07_tr_n-000_h-210042;1358;1400;795;838;V0.png,60b89c69d1f91d402953dc85fdfc8141,508.5,50.9117,14.1421,3.6,0.0624462,0.70625,125.723,4.04461,0.404271,68.1313,155.844,132.989,1.02773,78.2867,33.3668,128,158,138.694,44.759
5;42,117_d-2020-08-08_tr_n-000_h-210014;2011;2045;1425;1482;V0.png,0dbab8ff5d40e648716ed051a95b6987,1065,56.0443,23.9459,2.34045,0.107929,0.793571,155.882,6.83208,0.550765,24.978,116.437,85.0273,19.2491,466.574,507.547,70,155,96.4453,384.143
5;42,117_d-2020-08-08_tr_n-000_h-210014;2042;2073;1724;1773;V0.png,959279ccf60af4017d1f7719e25b97fb,1071.5,49.6407,30.5157,1.62672,0.13841,0.707343,156.953,6.82687,0.546589,20.8719,109.474,78.2412,213.649,526.642,484.999,68,158,89.9684,459.867
5;39,117_d-2020-08-27_tr_n-000_h-210039;1282;1319;825;910;V0.png,3f1ea2787188c66ab15a5eba84a127fb,2230,85.0746,36.7828,2.31289,0.0980743,0.712624,217.681,10.2443,0.591388,72.4727,140.75,124.569,2.06619,69.7507,47.5345,118,161,127.984,47.0612
5,117_d-2020-08-27_tr_n-000_h-210039;1370;1403;1422;1466;V0.png,d3898bd73436e200f5725b1cf9c102f4,303,51.3079,10.3493,4.95763,0.0366374,0.570621,119.681,2.53173,0.265828,50.0969,150.972,136.943,7.52338,486.535,275.285,95,160,135.125,321.38
5,117_d-2020-09-22_tr_n-000_h-000027;718;738;474;534;V0.png,0271c6b00c69d070addb1b3de01adabe,339.5,60.6631,14.538,4.17273,0.0293657,0.384955,151.782,2.23676,0.185187,50.8395,168.178,144.61,17.5323,59.6079,28.5243,133,159,147.719,39.1257
5,118_d-2020-05-21_tr_n-000_h-210015;657;695;648;702;V0.png,6c23ae97c02bd0f330262bb507bcb4fa,754,53.3794,27.5764,1.93569,0.0842315,0.512225,172.309,4.37587,0.31913,43.5309,142.062,124.528,37.9557,446,216.172,73,159,125.465,290.428
5;31,118_d-2020-05-23_tr_n-000_h-002600;1653;1691;268;319;V0.png,6f123eaa84dd9cad4c885807dad4593c,1220.5,51.4778,33.4374,1.53953,0.146605,0.709064,189.865,6.42825,0.425459,33.0547,105.557,83.7804,44.4477,804.231,469.01,38,155,90.5077,542.643
5,118_d-2020-05-23_tr_n-000_h-210032;1598;1645;353;410;V0.png,76b41fed32d84d979d6e7686804c918f,1110,48.2958,42.9402,1.12472,0.151479,0.535241,212.593,5.22125,0.308628,38.5113,117.472,95.6099,23.097,848.142,454.24,36,155,101.444,544.743
5,118_d-2020-05-25_tr_n-000_h-210100;673;712;681;725;V0.png,0abd61cb73f3510d80021c761d844650,646,45.9616,26.2393,1.75163,0.0973401,0.535655,150.995,4.27829,0.356055,41.5932,143.472,125.326,19.3232,426.938,209.576,82,158,126.316,276.657
5,118_d-2020-06-01_tr_n-000_h-210049;211;257;1142;1166;V0.png,0f5570bee5f1a982189b2bf3e313915b,594,45.7878,23.6225,1.93831,0.0901855,0.549174,132.368,4.48751,0.426023,37.8569,125.665,93.94,154.335,440.657,262.127,76,155,106.186,328.668
5;42,118_d-2020-06-01_tr_n-000_h-210049;2367;2458;908;973;V0.png,ff50a19037f31214b2d8a7827a3b1341,1374.5,94.1533,52.1267,1.80624,0.0493541,0.280059,311.889,4.40701,0.177563,15.541,112.265,74.9041,151.697,776.132,506.686,43,157,89.7262,555.622
5,118_d-2020-06-04_tr_n-000_h-210035;210;257;1149;1174;V0.png,930337020e9078bae9fff6c846f64391,359,48.3994,19.2769,2.51074,0.0487826,0.384784,133.196,2.69528,0.254286,38.6048,117.06,101.014,244.986,690.365,344.289,69,160,103.323,501.872
5,118_d-2020-06-08_tr_n-000_h-210025;2382;2446;848;899;V0.png,ba3005b8071478d7fcfdad79ccf67366,1390,64.9486,49.8753,1.30222,0.104888,0.4291,294.25,4.72388,0.20174,13.2762,107.27,91.298,120.361,676.602,373.884,39,157,91.2116,461.639
5;42,118_d-2020-06-08_tr_n-000_h-210025;260;340;729;818;V0.png,0abf2d05aec61803949a497b250d278b,2748,100.959,56.0626,1.80082,0.0858182,0.485512,314.333,8.74232,0.349499,30.8409,107.11,105.193,111.788,455.45,257.517,53,162,97.8106,309.804
5;42,118_d-2020-06-11_tr_n-000_h-210045;301;346;810;829;V0.png,8e0e7dd541adb7dcdf1f1a49d97630b5,437.5,44.2719,17.7088,2.5,0.0710513,0.558036,122.953,3.55826,0.36367,35.407,118.305,121.063,119.256,391.173,175.356,78,163,109.679,264.819
5,118_d-2020-06-14_tr_n-000_h-210022;847;871;895;944;V0.png,61d7ff4594ab7da96c38eb5052d41bd9,411,52.7712,11.6276,4.53846,0.0469784,0.669818,119.882,3.42836,0.35937,51.6364,126.894,113.054,3.27037,397.541,164.333,92,157,113.732,237.123
5;39,118_d-2020-06-19_tr_n-000_h-210101;1691;1752;1168;1221;V0.png,d24fa396d1e569cc869fad969e468b39,1640.5,59.6436,34.7479,1.71646,0.146791,0.79156,181.723,9.02748,0.624262,48.9714,115.265,126.536,9.3366,247.372,82.0844,96,162,110.95,145.22
5;39,118_d-2020-06-19_tr_n-000_h-210101;1703;1731;1060;1109;V0.png,7721254fe9f6f5c0e237b2e03c07af39,773.5,43.8551,24.829,1.76628,0.128018,0.710364,121.782,6.35153,0.655399,52.2002,113.783,121.39,6.79121,300.435,73.1334,94,162,108.925,164.019
5;42,118_d-2020-06-19_tr_n-000_h-210101;2402;2461;899;949;V0.png,fa3779e8075b90ec68b9bb54f7040344,1450,59,50,1.18,0.132591,0.491525,282.936,5.12483,0.227615,11.7196,101.8,95.6097,121.754,788.213,397.869,33,161,89.0528,514.417
5;42,118_d-2020-06-19_tr_n-000_h-210101;304;357;713;812;V0.png,e2ed232bfa5489e7d03890fb5e541ad3,1805.5,104.28,39.12,2.66564,0.0528501,0.442586,271.948,6.63913,0.306785,27.0746,107.054,111.112,54.7305,423.277,213.589,63,163,99.1862,261.962
5;39,118_d-2020-06-19_tr_n-000_h-210101;732;755;1253;1315;V0.png,84e99d110383cee5c341e3569a66f423,648.5,63.6086,17.5125,3.63217,0.0510187,0.582164,150.811,4.30008,0.358305,41.8715,122.376,123.007,14.1148,550.567,239.878,72,160,113.261,347.199
5;39,118_d-2020-06-23_tr_n-000_h-210025;1555;1658;936;1007;V0.png,f13b295930b4756b7008a5b664c214bb,1687.5,114.98,21.4932,5.34962,0.04063,0.68284,272.434,6.19417,0.285715,59.9294,130.862,142.553,4.34484,308.483,82.8389,102,162,125.83,162.818
5;42,118_d-2020-06-23_tr_n-000_h-210025;260;311;683;744;V0.png,e8ce453f4a1158527f0cea226a9e4d49,1304,66.2145,46.652,1.41933,0.0946719,0.422137,233.22,5.59128,0.301269,27.3491,111.996,112.817,131.778,555.594,337.407,64,168,102.602,389.696
5,118_d-2020-06-23_tr_n-000_h-210025;849;874;867;912;V0.png,31879828fb5e604537ae09ec9dbcc83e,293.5,49.4673,10.1669,4.86555,0.0381787,0.583584,112.468,2.60963,0.291581,52.1847,124.821,115.238,5.82217,936.335,571.407,73,161,113.176,631.57
5;39,118_d-2020-07-04_tr_n-000_h-210108;1661;1693;949;999;V0.png,e978270157a4b1ff973b2713b7bd2aa2,473,56.3489,13.8636,4.06452,0.0474177,0.605479,134.368,3.5202,0.329217,55.5849,128.396,136.698,2.25789,385.666,121.12,102,161,122.321,212.486
5;42,118_d-2020-07-04_tr_n-000_h-210108;182;230;465;483;V0.png,89ff6c995ab6e445fa8aee66a0401017,509,48.2184,17.4035,2.77061,0.0696854,0.606551,117.397,4.33572,0.464102,15.9325,97.9964,78.5986,157.136,974.117,772.052,31,159,82.6661,761.519
19,11__4Ps_865067029314369_43_2022-05-11_1_out-000__image_color_cp;1325;1354;1284;1334;V0.png,15afe47b57b2093ccd0f4d03981cac87,693.5,45.8344,27.619,1.65952,0.105078,0.54783,134.953,5.13881,0.478508,56.9136,129.844,145.945,98.1287,413.412,325.863,91,162,126.355,309.627
19,11__4Ps_865067029314369_43_2022-05-11_1_out-000__image_color_cp;1537;1583;1401;1438;V0.png,63786b387a4379bbdfab45b1fb86d6db,495.5,43.6151,34.9055,1.24952,0.0829123,0.325471,159.522,3.10616,0.244688,43.7361,119.828,135.323,76.9339,576.559,648.915,85,160,115.795,475.376
19,11__Dlr_869170031911507_55_2022-05-07_1_out-000__image_color_cp;1318;1393;674;697;V0.png,ed76f32558e49e7e6d79b2eca844481f,930,75,23,3.26087,0.0526272,0.53913,206.995,4.49286,0.272755,58.4912,141.479,154.954,83.6225,369.091,350.115,101,166,136.055,291.662
19,11__Dlr_869170031911507_55_2022-05-07_1_out-000__image_color_cp;1526;1542;1588;1643;V0.png,f1f0afceb23b041675e0280c0bfea83c,463,55.1434,14.1641,3.89318,0.0484667,0.592786,128.569,3.60119,0.351983,33.8346,119.09,131.217,117.165,469.94,485.255,81,162,112.977,370.449
19,11__Dlr_869170031911507_55_2022-05-07_1_out-000__image_color_cp;1802;1837;585;631;V0.png,77fb8c568ab4597a5ed4f304dac7659b,526.5,51.2934,15.9363,3.21866,0.063698,0.644096,134.409,3.91714,0.366227,36.3293,120.912,141.167,120.004,407.666,464.815,89,159,117.334,348.202
19,11__Dlr_869170031911507_55_2022-05-07_1_out-000__image_color_cp;464;510;546;580;V0.png,8bb2ace17f905b169229f600ca8c1842,747,50.2046,24.0416,2.08824,0.0943374,0.61889,154.167,4.84541,0.394957,20.2429,100.517,122.838,166.507,531.791,606.044,60,154,98.0111,456.83
5,120_d-2020-06-07_tr_n-000_h-210023;596;645;517;552;V0.png,2d3b3dce1bedf983dc02968101cf1dfb,586,54.8905,17.3437,3.16487,0.0619089,0.615545,132.853,4.4109,0.417221,45.6193,112.426,115.097,174.276,1270.52,555.779,66,164,105.602,857.875
5,120_d-2020-06-17_tr_n-000_h-210045;622;651;1577;1619;V0.png,c85172df3e9501b8afb6a80a8760e273,763,45.1215,25.5978,1.76271,0.119291,0.660599,121.882,6.26014,0.645436,25.6834,88.9877,78.2761,49.7354,1486.35,1022.17,34,157,78.3914,1071.86
5;42,120_d-2020-06-21_tr_n-000_h-210040;2277;2337;1122;1182;V0.png,37f5849ef6b5bedd58d6e7a68ea8ec5b,862.5,75.6604,31.1127,2.43182,0.0479592,0.366398,206.894,4.16879,0.253204,14.7718,120.004,80.4038,15.7976,304.355,334.508,72,153,95.796,245.279
5;42,120_d-2020-06-25_tr_n-000_h-210031;2291;2330;1359;1404;V0.png,945cf516bbc4a2055ecd2bf20b58cffd,890.5,52.4988,28.2785,1.85649,0.102846,0.599831,141.296,6.30235,0.560507,11.0441,124.506,81.1702,52.9939,464.349,491.473,67,184,98.0662,370.436
5,120_d-2020-07-01_tr_n-000_h-000110;594;639;946;971;V0.png,324ef4264abca87ee334b1a78c22bea0,532.5,46.8292,21.1179,2.21751,0.0772924,0.538459,132.468,4.01984,0.381336,42.2,114.029,105.061,75.3803,1523.53,945.613,49,160,102.756,1068.02
5,120_d-2020-07-19_tr_n-000_h-210018;537;583;1025;1050;V0.png,faf400124fe69c1a571a9e0067ad2931,528.5,48.6991,21.1873,2.29851,0.0709339,0.512212,142.267,3.71485,0.32813,39.3571,110.753,102.828,97.0391,1498.01,977.999,49,162,99.9048,1083.55
5;42,120_d-2020-08-02_tr_n-000_h-210012;1053;1084;963;1031;V0.png,89b49cb2a08c9f8fc751953898d75649,1050.5,69.388,26.6281,2.60581,0.0694509,0.568553,165.439,6.34979,0.482317,65.3182,126.311,137.341,5.67149,363.806,98.7899,105,165,122.318,196.582
5,120_d-2020-08-02_tr_n-000_h-210012;593;638;946;971;V0.png,841484922bdd4dac7cdf5f555c28f3e8,529,46.5309,21.1179,2.20339,0.0777719,0.538349,132.368,3.99645,0.379405,41.7675,115.186,106.47,75.3887,1511.4,955.743,52,160,103.721,1073.52
5;42,121_d-2020-06-01_tr_n-000_h-000015;24;98;527;609;V0.png,3b61d8cba9014ff025ed23285b54869a,2914,79.135,58.6514,1.34924,0.148116,0.627831,264.534,11.0156,0.523283,28.1175,93.1989,97.3862,295.069,760.881,509.122,54,169,87.043,568.178
5,121_d-2020-06-01_tr_n-000_h-000015;295;326;548;608;V0.png,91b28508367e8b15f52cec06e1044f17,840,60.0173,22.1139,2.71401,0.0742294,0.632902,162.995,5.15353,0.39732,46.0969,123.743,117.765,192.085,481.66,292.008,77,170,113.137,348.88
5,121_d-2020-06-10_tr_n-000_h-210102;250;304;545;608;V0.png,21c814d8e60244338a0defbb85ec7cd0,1278,78.0532,33.7353,2.3137,0.0667728,0.485351,250.392,5.104,0.256153,40.706,109.429,97.8914,320.002,846.804,765.164,52,168,98.1506,722.5
5;39,121_d-2020-06-19_tr_n-000_h-210212;233;284;1313;1400;V0.png,ba56157b2e8b0a7c7c972a0715f2da88,1161,97.5099,26.1856,3.7238,0.0388674,0.454697,230.309,5.04106,0.275056,28.3894,99.2902,114.42,243.935,405.178,279.711,57,168,95.7391,326.842
5;42,121_d-2020-06-21_tr_n-000_h-210042;304;334;560;610;V0.png,f48b51cfa5f14a5eac69f4cf3e4fb9f6,780.5,55.4952,23.2502,2.38687,0.0806701,0.60491,146.125,5.34132,0.45934,47.3223,123.13,118.921,230.951,429.661,287.974,80,168,113.195,311.894
5;39,121_d-2020-06-21_tr_n-000_h-210042;431;516;1306;1352;V0.png,2670fdf586c6da6a30861fda931fc52f,1228.5,94.4269,18.567,5.08573,0.0438565,0.700709,219.238,5.60351,0.321185,34.7923,124.173,140.786,55.6313,426.981,307.867,97,166,119.008,324.784
5,121_d-2020-06-29_tr_n-000_h-210029;2245;2270;506;554;V0.png,4ef95718cb421fee56958131f592b2a7,697,47.965,22.1868,2.16187,0.0964347,0.654957,125.196,5.56727,0.558807,24.8064,109.015,90.3324,375.881,807.673,584.195,47,170,93.7356,624.272
5;42,121_d-2020-07-01_tr_n-000_h-000038;2050;2111;91;131;V0.png,c4d02ef1874ab540e31add25174c5123,1236,63.59,33.3494,1.90678,0.0972952,0.58283,174.853,7.0688,0.508023,42.4451,131.175,112.912,244.055,300.969,152.167,77,172,115.611,200.352
5;42,121_d-2020-07-01_tr_n-000_h-000038;2102;2140;175;215;V0.png,a39f21509e6e2c95a4cb5ddf6e107ed9,540.5,50.9117,17.6777,2.88,0.066376,0.600556,122.61,4.40828,0.451807,36.0525,103.328,97.264,349.823,729.794,477.825,55,170,93.841,552.564
5;42,121_d-2020-07-01_tr_n-000_h-000038;841;878;996;1053;V0.png,e16061aaaf3e84951005830bbc457f1e,1297.5,57,37,1.54054,0.127118,0.61522,167.924,7.72672,0.578219,51.1636,153.69,146.285,1.48236,53.5272,32.287,125,161,139.527,36.8877
5,121_d-2020-07-01_tr_n-000_h-000038;889;928;612;654;V0.png,0e77be9f936670f5d6c92e5998d13b73,578.5,46.3836,27.7989,1.66854,0.0855903,0.448653,151.581,3.81645,0.316392,49.1108,117.31,107.975,15.9987,668.673,506.614,71,162,106.368,482.264
5,121_d-2020-07-06_tr_n-000_h-210106;849;902;601;624;V0.png,b9c024b84337e56fac89ea8af957c83a,756.5,52.1669,23.3378,2.23529,0.0884849,0.621375,145.095,5.21381,0.451556,47.9706,117.504,106.277,28.2195,910.686,623.28,69,162,105.942,640.282
5;39,121_d-2020-07-19_tr_n-000_h-210052;724;775;223;255;V0.png,97dd0058561bb606292130ba6ee6530e,384.5,55.9188,16.3781,3.41424,0.0391409,0.419831,136.61,2.81458,0.258905,60.19,115.688,134.244,87.8055,289.364,186.764,89,166,114.928,211.302
5,121_d-2020-07-20_tr_n-000_h-210022;1318;1331;1491;1540;V0.png,a103d258f9c86f1570f085137bc216d3,307.5,49.2544,10.2284,4.81546,0.0403464,0.610369,120.468,2.55254,0.266263,46.273,130.955,113.811,31.3461,586.009,341.652,67,161,115.295,391.339
5;42,121_d-2020-07-21_tr_n-000_h-210022;1548;1599;782;793;V0.png,030cba82c2b5ea429b172c0cf9af1105,342,51.0836,10.6708,4.78723,0.041717,0.627404,121.598,2.81255,0.290659,58.9221,137.013,134.608,4.99142,298.445,143.841,104,164,126.241,192.761
5;42,121_d-2020-07-21_tr_n-000_h-210022;1565;1615;821;840;V0.png,bd3b8f265b68f1890d79463ccd03e5e0,297,51.9018,14.0258,3.70045,0.0350948,0.407988,125.74,2.36201,0.236058,59.4278,130.224,125.096,6.48841,358.327,179.096,100,162,119.64,218.502
5;42,121_d-2020-07-21_tr_n-000_h-210022;2096;2154;155;202;V0.png,03e0e9d18070006bde693b9d57618750,826,70.5897,23.8519,2.95949,0.0527652,0.490586,172.794,4.78026,0.347643,44.7969,139.383,109.105,321.483,308.897,231.65,75,172,119.579,237.518
5;42,121_d-2020-08-01_tr_n-000_h-000046;1780;1843;841;944;V0.png,6d36b5fb6e7af214c8858201dd1f0b60,1376,115.716,21.8554,5.29463,0.0327099,0.544082,269.22,5.11105,0.238568,48.9498,117.015,109.21,54.1423,470.42,257.977,71,164,106.259,305.177
5,121_d-2020-08-01_tr_n-000_h-000046;2112;2151;196;247;V0.png,275b3207e53a187262e9612b1274c73f,565,61.6882,15.9079,3.87783,0.0472601,0.575748,142.167,3.97421,0.351288,36.0819,105.888,97.5153,273.725,754.973,581.884,52,166,95.4559,596.075
5;42,121_d-2020-08-01_tr_n-000_h-000046;65;114;572;616;V0.png,e2e556d1e31c1c3a66417fe98e0faa3e,565,59.3728,15.3476,3.86855,0.051018,0.620042,142.652,3.96069,0.348902,24.8714,97.2733,85.5836,185.675,935.855,530.41,50,159,85.5482,671.074
5;42,121_d-2020-08-05_tr_n-000_h-000101;1603;1628;878;925;V0.png,0499bd0bd240bd2ff31926c610628d8a,275.5,50.3052,13.7937,3.64697,0.0346534,0.397034,117.64,2.3419,0.250164,60.0675,142.798,134.466,12.5599,258.45,126.93,108,163,129.773,164.973
5;42,121_d-2020-08-13_tr_n-000_h-000038;1572;1592;1002;1046;V0.png,6475f86fa23bf533c0add9da1606152e,348,44.7101,12.6092,3.54582,0.0554139,0.617284,117.74,2.95566,0.315457,61.415,144.337,133.275,4.28277,162.674,80.5694,112,161,130.852,105.846
5;42,121_d-2020-08-16_tr_n-000_h-000035;1602;1654;1017;1064;V0.png,a08aa94f733469b443016c458ecc14ca,420,63.612,24.5438,2.59178,0.0330385,0.26901,178.309,2.35547,0.166002,58.4433,160.872,142.97,3.42897,69.8319,36.3979,129,161,143.316,45.3983
5;42,121_d-2020-08-16_tr_n-000_h-000035;1875;1933;464;483;V0.png,d2ae4653c51e45f5177a5987a452647d,300,58.8403,13.8346,4.25313,0.0275817,0.368536,135.882,2.20779,0.204176,43.2869,126.975,120.022,102.689,378.988,203.91,87,165,115.334,244.741
5,121_d-2020-08-20_tr_n-000_h-210011;1865;1889;900;954;V0.png,a3b6754e657140ba831039508bc31d4b,294.5,56.0364,12.4289,4.50857,0.0298534,0.422847,137.439,2.14278,0.19592,41.8494,129.673,115.528,2.00858,322.959,146.976,92,153,114.409,173.412
5;42,121_d-2020-08-21_tr_n-000_h-210058;1830;1881;880;956;V0.png,5b943c753f4a432f436188bbb570bdc8,858.5,81.5148,41.65,1.95714,0.0411261,0.252865,251.806,3.40937,0.170144,43.9345,125.936,112.292,12.8928,308.019,179.209,80,165,111.979,200.401
5,121_d-2020-08-21_tr_n-000_h-210058;2244;2298;1079;1092;V0.png,16b548f497a4e7b0dfe215cb0760c72f,334,54.3272,10.9151,4.97727,0.0360215,0.563252,119.598,2.79269,0.293433,23.6555,118.987,116.602,57.5934,378.27,193.772,85,153,107.26,249.077
5,121_d-2020-08-24_tr_n-000_h-210020;2067;2096;1288;1333;V0.png,59b77f1f768746685d268d576dc70207,638.5,48.4253,22.9646,2.1087,0.0866694,0.574156,141.095,4.52531,0.403037,28.5237,131.775,118.244,74.192,469.446,293.903,72,165,115.505,317.01
5;42,121_d-2020-08-26_tr_n-000_h-000059;1943;1961;500;556;V0.png,caf8ceef5814eed412abbb3fe01e3b1e,290.5,57.2704,11.5439,4.96108,0.0281926,0.439402,131.983,2.20105,0.209566,35.616,128.115,114.261,137.881,596.239,377.425,69,163,112.911,410.087
5;42,121_d-2020-08-26_tr_n-000_h-210051;1948;1963;503;558;V0.png,57ac3f67cc281e88ca4341ff30ead3fa,266,55.7304,10.4455,5.33534,0.0272614,0.456941,124.083,2.14372,0.217103,36.5248,128.516,116.096,163.243,560.157,354.876,71,166,113.811,386.638
5;42,121_d-2020-08-27_tr_n-000_h-000046;1948;1964;503;559;V0.png,a0e2d0e8c2f065f5f6ca707ed201d9b2,275.5,56.8852,10.5982,5.36742,0.0271003,0.456972,127.497,2.16083,0.212975,36.1802,126.943,115.177,163.95,599.213,387.281,72,165,112.568,417.891
5;42,121_d-2020-08-31_tr_n-000_h-000108;1948;1965;503;560;V0.png,11bb076ccf968770a853fba549c53573,286,58.0484,10.4979,5.52952,0.0270169,0.469325,129.74,2.20441,0.213514,36.7733,125.677,113.049,177.507,684.038,435.564,62,166,111.328,487.662
17,123_d-2020-05-27_tr_n-000_h-210017;2384;2414;452;501;V0.png,0c7ff796454dc2b1d039850bc2330511,788,48.4357,28.3229,1.71013,0.106917,0.574412,161.137,4.89025,0.381369,15.5369,92.5592,74.8734,521.1,1388.82,1247.78,20,188,78.1758,1145.31
17,123_d-2020-05-27_tr_n-000_h-210017;835;869;1058;1111;V0.png,5e6c232738c94c3602a5e1e72900b87b,813.5,55.0082,25.9727,2.11792,0.085576,0.569394,168.066,4.84036,0.361916,52.7701,110.814,101.94,30.7388,831.32,586.355,72,162,101.014,580.983
17,123_d-2020-05-28_tr_n-000_h-211058;621;661;141;179;V0.png,f9e8693d4a72cc602e6d2771bcf4be1f,604,49.1539,21.3,2.30769,0.0795739,0.576897,138.995,4.34548,0.39287,33.3652,96.3258,95.7061,214.729,1076.37,744.005,48,168,88.9909,824.582
17;37,123_d-2020-05-28_tr_n-000_h-211058;778;851;357;426;V0.png,0c6ca8d0c8a70fd8c23764ced029704b,2900,82.243,54.2195,1.51685,0.136474,0.650345,285.563,10.1554,0.446892,36.0209,92.7994,88.3846,48.5779,865.157,649.009,56,163,84.9576,644.103
17,123_d-2020-05-30_tr_n-000_h-210035;1945;1982;292;350;V0.png,738eca297ee29eb3b970de1d40722fec,716.5,55.6187,27.1544,2.04824,0.0737266,0.474411,182.752,3.92061,0.269588,30.6855,108.082,102.391,208.621,756.362,646.565,48,198,97.3409,599.505
17,123_d-2020-05-30_tr_n-000_h-210035;2193;2226;434;487;V0.png,dc7f6a7a6df702034c7cd1ac817411c0,931.5,51.147,30.4307,1.68077,0.113343,0.598482,154.125,6.0438,0.492773,22.9139,102.193,88.7918,311.02,1352.72,981.698,18,166,88.8659,1006.97
17,123_d-2020-06-05_tr_n-000_h-210011;1980;2018;270;331;V0.png,1aa5fc1ec4dd7a63c1441006d9423924,846.5,60.7003,27.7738,2.18552,0.0731299,0.502112,193.581,4.37285,0.283865,35.5667,116.886,109.5,196.927,570.385,455.811,67,165,105.347,451.317
17,123_d-2020-06-05_tr_n-000_h-210011;21;47;909;961;V0.png,d94fe539032ae865e86cfd7b826c13d5,437,51.0032,21.9352,2.32518,0.0534733,0.390609,166.309,2.62764,0.198546,25.3327,121.208,103.972,272.487,826.691,608.039,59,160,105.141,661.745
17,123_d-2020-06-05_tr_n-000_h-210011;2241;2280;417;475;V0.png,8d4ff98f7256bc1a35d88707f910b30b,1192.5,55.8056,33.6137,1.6602,0.121886,0.635717,187.581,6.35726,0.425884,24.2074,105.201,90.7023,308.579,1295.57,1068.07,27,169,91.5185,1034.26
17,123_d-2020-06-05_tr_n-000_h-210011;755;784;379;425;V0.png,e40df618ace97fb1a0acae27fbad9803,666,45.7429,28.5643,1.6014,0.101316,0.509715,140.024,4.75631,0.426851,36.8428,94.7959,85.3434,69.4153,788.94,700.435,57,162,85.291,621.506
17;37,123_d-2020-06-05_tr_n-000_h-210011;818;837;1078;1128;V0.png,a44fa2bb7b8b02bc837bc72b8021306b,478,49.5231,19.0125,2.60476,0.0620388,0.50767,124.711,3.83287,0.386216,49.6139,126.719,113.742,9.37073,713.102,565.92,81,161,113.512,519.466
17,123_d-2020-06-06_tr_n-000_h-210103;419;453;273;328;V0.png,424c16ed022df70479de18abba943fb6,959.5,58.6995,25.8278,2.27273,0.0886392,0.632882,154.409,6.21401,0.505718,32.8563,110.548,99.955,159.175,526.776,457.421,74,165,98.5523,439.882
17,123_d-2020-06-07_tr_n-000_h-000024;884;936;1418;1482;V0.png,f83684b8a9d3d4f43595e5f4b1530faa,1266,74.3693,33.2101,2.23936,0.0728613,0.51259,199.681,6.34011,0.398996,43.0539,134.035,131.925,21.6788,623.378,431.31,90,166,122.896,436.621
17,123_d-2020-06-07_tr_n-000_h-210049;2270;2295;459;505;V0.png,030805087ae0e92a2771f948f14ecaa3,472,45.9527,24.39,1.88408,0.0711493,0.421132,140.167,3.36742,0.3019,35.6881,125.924,122.817,421.47,757.522,830.15,56,168,114.72,687.343
17;35,123_d-2020-06-07_tr_n-000_h-210049;607;706;316;394;V0.png,366e8e3dbf151bc95ae87e2c707ed842,2863,112.785,40.9121,2.75676,0.0716427,0.620469,305.161,9.38192,0.386342,46.3056,130.757,123.677,64.8005,364.323,352.543,90,165,118.996,306.259
17;35,123_d-2020-06-08_tr_n-000_h-210026;619;721;347;403;V0.png,79da5cfca26a35b2622201cd88f9bfdd,1947,108.279,33.6253,3.22015,0.0528604,0.534757,287.848,6.76399,0.295291,45.2242,114.328,108.985,107.35,624.134,539.419,76,167,104.865,508.878
17;35,123_d-2020-06-08_tr_n-000_h-210026;792;829;1060;1162;V0.png,eaaf82c25a5c8325037bd2592022f864,2091.5,102.825,35.4681,2.89908,0.0629666,0.573483,266.007,7.86257,0.371434,47.6304,156.38,137.271,4.26384,121.696,92.2974,120,160,138.144,87.4821
17;35,123_d-2020-06-09_tr_n-000_h-210042;1006;1035;1356;1462;V0.png,7e023c21c205a3c5104a6fbb723ddac7,1683,106.151,28.1175,3.77525,0.0475433,0.563878,278.593,6.04107,0.272492,48.1165,154.337,137.728,7.66031,141.031,126.135,117,162,137.073,103.522
17,123_d-2020-06-09_tr_n-000_h-210042;2095;2145;956;976;V0.png,b4e3bea9f00f4e1cc36f620d03fac626,577.5,50.4754,18.6946,2.7,0.072151,0.612006,124.125,4.65257,0.471025,36.5286,156.581,134.41,71.2841,64.7768,54.2482,121,161,136.17,50.7124
17;35,123_d-2020-06-09_tr_n-000_h-210042;637;727;392;437;V0.png,8da2b37643b988a5a98250613e6b56b2,2351,92.6098,41.0195,2.2577,0.0872548,0.618878,273.563,8.59398,0.394772,37.2717,115.539,109.074,66.708,881.542,701.48,70,166,104.661,679.99
17,123_d-2020-06-10_tr_n-000_h-210108;671;722;425;447;V0.png,7ea5c86f18d2a81222d9ca845f4c311b,375.5,52.1598,13.0241,4.00487,0.0439327,0.552747,124.468,3.01684,0.304582,44.9207,153.893,138.627,35.7979,102.259,99.1057,123,164,136.984,88.2911
